"site","ntbg.accession","ntbg.plant.number","plt.date","gpslatdec","gpslongdec","kpep.georef","founder.georef","X19.survival","X19.vigor","X19.height","X19.diameter","X19.reproduction","X21.date.monitored","X21.survival","X21.vigor","X21.height","X21.diameter","X21.reproduction","change.height","change.diam","rel.delta.height","rel.delta.diam","comments","canopy.cover","percent.native","understory.height","species1","species1.percent","species2","species2.percent","species3","species3.percent","species4","species4.percent","species5","species5.percent","slope.angle","aspect","Ageratum.conyzoides","Alyxia.stellata","Andropogon.spp","Andropogon.spp ","Antidesma.platyphyllum","Asplenium.spp","Bidens.spp","Blechnum.appendiculatum","Christella.dentata","Cibotium.glaucum","Clidemia.hirta","Cordyline.fruticosa","Cyanea.spp","Cyperus.spp","Cyrtandra.spp","Dianella.sandwicensis","Dicranopteris.linearis","Diospyros.sandwicensis","Diplazium.sandwichianum","Diplopterygium.pinnatum","Diplopterygium.pinnatum ","Doryopteris.sp","Dryopteris.spp","Dubautia.spp","Elaphoglossum.spp","Elephantopus.mollis","Freycinetia.arborea","Gahnia.beecheyi","Hydrangea.arguta","Ilex.anomala","Invasive.Grass","invherb","invwood","Ipomea.spp","Kadua.spp","Leptecophylla.tameiameiae","Leucaena.leucocephala","Machaerina.angustifolia","Machaerina.mariscoides","Megathyrsus.maximus","Melastoma.septemnervium","Melinis.minutiflora","Metrosideros.polymorpha","Microlepia.strigosa ","Myrsine.lessertiana","nativeherb","nativewood","Nephrolepis.spp","Odontosoria.chinensis","Oplismenus.hirtellus","Paederia.foetida","Palhinhaea.cernua","Passiflora.spp","Peperomia.spp","Perrottetia.sandwicensis","Phaius.tankervilleae","Phlebotium.aureum","Pipturus.albidus","Pipturus.ruber","Pluchea.spp","Polyscias.oahuensis","Psidium.cattleyanum","Psychotria.mariniana","Psychotria.spp","Rubus.argutus","Sadleria.cyatheoides","Sadleria.spp","Scaevola.gaudichaudiana","Scaevola.procera","Schinus.terebinthifolius","Selaginella.spp","Stachytarpheta.cayennensis","Syzygium.sandwicense","Tectaria.gaudichaudii","Vaccinium.calycinum","Viola.wailenalenae","NA"
"McBryde",20160727,"018","2017-08-28",21.9045,-159.509353,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","not.found","not.found","not.found","not.found","not.found","2022-01-06","alive","healthy",107,1.3,"vegetative",NA,NA,NA,NA,NA,40,100,2,"Megathyrsus.maximus",90,"Leucaena.leucocephala",10,NA,NA,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160727,"025","2017-08-28",21.904446,-159.50936,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","alive","healthy","183","1.6","vegetative","2022-01-06","alive","healthy",278,1.9,"vegetative",95,0.3,0.341726619,0.157894737,"very tall",100,100,1,"Megathyrsus.maximus",90,"Leucaena.leucocephala",10,"Paederia.foetida",10,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160727,"027","2017-08-28",21.904466,-159.509351,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","alive","moderate","90","1.1","vegetative","2022-01-06","alive","healthy",131,1.6,"vegetative",41,0.5,0.312977099,0.3125,NA,90,50,2,"Megathyrsus.maximus",90,"Leucaena.leucocephala",10,NA,NA,NA,NA,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160739,"028","2017-08-28",21.905108,-159.509228,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-A-0003","alive","moderate","68","1.9","vegetative","2022-01-06","alive","healthy",120,1.5,"vegetative",52,0,0.433333333,0,NA,40,50,2,"Megathyrsus.maximus",80,"Leucaena.leucocephala",20,NA,NA,NA,NA,NA,NA,10,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160727,"029","2017-08-28",21.904446,-159.50936,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","alive","poor","53","0.8","vegetative","2022-01-06","alive","moderate",59,0.9,"vegetative",6,0.1,0.101694915,0.111111111,NA,100,100,1,"Megathyrsus.maximus",50,"Paederia.foetida",10,NA,NA,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160727,"030","2017-08-28",21.904497,-159.50937,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","not.found","not.found","not.found","not.found","not.found","2022-01-06","alive","healthy",146,2.5,"budding",NA,NA,NA,NA,"very tall, reproductive",40,100,2,"Megathyrsus.maximus",90,"Leucaena.leucocephala",10,NA,NA,NA,NA,NA,NA,10,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20160727,"034","2017-08-28",21.904466,-159.509351,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-B-0008","alive","moderate","84","1.1","vegetative","2022-01-06","alive","healthy",157,1.7,"vegetative",73,0.6,0.464968153,0.352941176,NA,90,50,2,"Megathyrsus.maximus",90,"Leucaena.leucocephala",10,NA,NA,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Nounou",20160753,"630","2017-11-01",22.055687,-159.361202,"POLBIS-KA-NOU-Z-0022","POLBIS-KA-HUL-C-0001","alive","healthy","155","1.8","vegetative","2022-01-05","alive","healthy",230,2.3,"vegetative",75,0.5,0.326086957,0.217391304,"huge champion",30,30,1,"Machaerina.mariscoides",20,"Clidemia.hirta",20,"Andropogon.spp",10,"Dicranopteris.linearis",10,"Odontosoria.chinensis",10,40,"N",0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nounou",20160804,"618","2017-11-01",22.055928,-159.361579,"POLBIS-KA-NOU-Z-0035","POLBIS-KA-HUL-B-0005","alive","healthy","81","1","vegetative","2022-01-05","alive","healthy",116,1.1,"vegetative",35,0.1,0.301724138,0.090909091,"prostrate form",40,10,1,"Dicranopteris.linearis",50,"Clidemia.hirta",20,"Paederia.foetida",30,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Nounou",20160805,"502","2017-11-01",22.055665,-159.361186,"POLBIS-KA-NOU-Z-0022","POLBIS-KA-HUL-B-0004","alive","moderate","53","0.7","vegetative","2022-01-05","alive","moderate",52,0.6,"vegetative",0,0,0,0,"scale, yellow leaves",40,50,0.5,"Odontosoria.chinensis",80,"Machaerina.mariscoides",10,"Psidium.cattleyanum",10,NA,NA,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160753,"630","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0083","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2022-01-25","alive","healthy",63,0.9,"vegetative",NA,NA,NA,NA,"This plant is  tagged with 20160753.630 in error (which is a duplicate Nounou plantout), correct tag .670 to be placed at a later date",30,100,0.5,"Dicranopteris.linearis",80,"Melastoma.septemnervium",10,"Metrosideros.polymorpha",10,NA,NA,NA,NA,50,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160753,"631","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0085","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2022-01-26","alive","healthy",43,0.9,"vegetative",NA,NA,NA,NA,"yellow leaves",0,NA,0.75,"Dicranopteris.linearis",90,"Phaius.tankervilleae",10,NA,NA,NA,NA,NA,NA,50,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160804,"617","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0210","POLBIS-KA-HUL-B-0005","alive","healthy","54","1.1","vegetative","2022-01-19","alive","healthy",63,1.4,"vegetative",9,0.3,0.142857143,0.214285714,NA,0,NA,0.5,"Invasive.Grass",80,"Christella.dentata",10,"Sadleria.cyatheoides",10,NA,NA,NA,NA,40,"NE",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160804,"618","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0219","POLBIS-KA-HUL-B-0005","alive","healthy","82","1.1","vegetative","2022-01-14","alive","healthy",87,1.4,"vegetative",5,0.3,0.057471264,0.214285714,"This plant is  tagged with 20160804.618 in error (which is a duplicate Nounou plantout), correct tag .804 to be placed at a later date",20,100,1,"Invasive.Grass",70,"Christella.dentata",20,"Blechnum.appendiculatum",10,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160804,"619","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0220","POLBIS-KA-HUL-B-0005","alive","healthy","80","1.6","vegetative","2022-01-16","alive","healthy",142,1.9,"vegetative",62,0.3,0.436619718,0.157894737,"broken stem, resprout",0,NA,1,"Dicranopteris.linearis",50,"Dicranopteris.linearis",50,"Myrsine.lessertiana",30,"Invasive.Grass",20,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160804,"620","2017-10-12",NA,NA,"POLBIS-KA-HUL-Z-0200","POLBIS-KA-HUL-B-0005","alive","healthy","68","1.3","vegetative","2022-01-17","alive","healthy",77,1.6,"vegetative",9,0.3,0.116883117,0.1875,NA,0,NA,1,"Dicranopteris.linearis",40,"Machaerina.angustifolia",20,"Christella.dentata",10,"Melastoma.septemnervium",10,NA,NA,20,"NE",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160805,"502","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0266","POLBIS-KA-HUL-B-0004","alive","healthy","56","0.7","vegetative","2022-01-06","alive","healthy",84,1.1,"vegetative",28,0.4,0.333333333,0.363636364,"This plant is  tagged with 20160805.502 in error (which is a duplicate Nounou plantout), correct tag .757 to be placed at a later date",0,NA,1,"Dicranopteris.linearis",20,"Clidemia.hirta",20,"Alyxia.stellata",10,"Phaius.tankervilleae",10,"Melastoma.septemnervium",10,10,"N",0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PuuKolo",20160805,"503","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0290","POLBIS-KA-HUL-B-0004","not.found","not.found","not.found","not.found","not.found","2022-01-07","alive","healthy",102,1.6,"vegetative",NA,NA,NA,NA,NA,50,100,0.25,"Blechnum.appendiculatum",20,"Clidemia.hirta",20,"Bidens.spp",10,"Metrosideros.polymorpha",30,"Selaginella.spp",20,70,"NE",0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"PuuKolo",20160805,"504","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0267","POLBIS-KA-HUL-B-0004","not.found","not.found","not.found","not.found","not.found","2022-01-18","alive","healthy",56,0.7,"vegetative",NA,NA,NA,NA,NA,0,NA,0.5,"Dicranopteris.linearis",90,"Nephrolepis.spp",20,"Odontosoria.chinensis",10,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160805,"505","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0248","POLBIS-KA-HUL-B-0004","alive","healthy","75","1.2","vegetative","2022-01-09","alive","healthy",102,2.2,"vegetative",27,1,0.264705882,0.454545455,NA,30,100,0.5,"Christella.dentata",10,"Elephantopus.mollis",20,"Clidemia.hirta",20,"Oplismenus.hirtellus",20,"Perrottetia.sandwicensis",20,40,"NE",0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PuuKolo",20160805,"506","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0246","POLBIS-KA-HUL-B-0004","not.found","not.found","not.found","not.found","not.found","2022-01-10","alive","healthy",103,2.3,"vegetative",NA,NA,NA,NA,NA,10,100,0.5,"Christella.dentata",30,"Clidemia.hirta",20,"Blechnum.appendiculatum",20,"Rubus.argutus",20,"Pipturus.albidus",10,30,"NE",0,0,0,0,0,0,0,20,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"PuuKolo",20160805,"507","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0238","POLBIS-KA-HUL-B-0004","alive","moderate","64","0.7","vegetative","2022-01-11","alive","healthy",72,0.9,"vegetative",8,0.2,0.111111111,0.222222222,NA,0,NA,1,"Andropogon.spp",50,"Clidemia.hirta",10,"Elephantopus.mollis",10,"Christella.dentata",10,"Melastoma.septemnervium",20,10,"NE",0,0,50,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PuuKolo",20160805,"508","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0240","POLBIS-KA-HUL-B-0004","alive","healthy","82","1","vegetative","2022-01-12","alive","healthy",62,1,"vegetative",0,0,0,0,"broken stem, resprout",0,NA,0.75,"Invasive.Grass",50,"Christella.dentata",20,"Blechnum.appendiculatum",20,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160805,"509","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0241","POLBIS-KA-HUL-B-0004","alive","healthy","92","1","vegetative","2022-01-13","alive","healthy",112,1.8,"vegetative",20,0.8,0.178571429,0.444444444,NA,0,NA,0.75,"Invasive.Grass",70,"Christella.dentata",20,"Blechnum.appendiculatum",10,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160805,"510","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0244","POLBIS-KA-HUL-B-0004","alive","moderate","49","0.5","vegetative","2022-01-15","alive","healthy",78,1.9,"vegetative",29,1.4,0.371794872,0.736842105,NA,0,NA,1,"Invasive.Grass",60,"Christella.dentata",20,"Metrosideros.polymorpha",10,"Blechnum.appendiculatum",10,NA,NA,10,"NE",0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20160805,"700","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0252","POLBIS-KA-HUL-B-0004","alive","healthy","63","0.7","vegetative","2022-01-08","alive","healthy",83,1.4,"vegetative",20,0.7,0.240963855,0.5,NA,20,100,1,"Dicranopteris.linearis",80,"Metrosideros.polymorpha",10,"Melastoma.septemnervium",10,NA,NA,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20200236,"077","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0500","POLBIS-KA-XXX-X-XXXX","alive","moderate","52","1.1","vegetative","2022-01-20","alive","healthy",63,1.2,"vegetative",11,0.1,0.174603175,0.083333333,"yellow spots on leaves",10,100,1,"Dicranopteris.linearis",40,"Invasive.Grass",50,"Ipomea.spp",10,NA,NA,NA,NA,10,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20200236,"078","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0501","POLBIS-KA-XXX-X-XXXX","alive","moderate","72","1.1","vegetative","2022-01-21","alive","healthy",100,1.1,"vegetative",28,0,0.28,0,"prostrate form",0,NA,0.5,"Dicranopteris.linearis",60,"Machaerina.mariscoides",20,"Clidemia.hirta",10,"Invasive.Grass",10,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20200236,"079","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0502","POLBIS-KA-XXX-X-XXXX","not.found","not.found","not.found","not.found","not.found","2022-01-22","alive","moderate",42,0.7,"vegetative",NA,NA,NA,NA,NA,0,NA,0.5,"Dicranopteris.linearis",80,"Invasive.Grass",10,"Sadleria.cyatheoides",10,NA,NA,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,NA
"PuuKolo",20200236,"080","2017-10-12",NA,NA,"POLBIS-KA-HUL-Y-0503","POLBIS-KA-XXX-X-XXXX","not.found","not.found","not.found","not.found","not.found","2022-01-23","alive","moderate",47,1,"vegetative",NA,NA,NA,NA,NA,0,NA,1,"Sadleria.cyatheoides",30,"Dicranopteris.linearis",30,"Clidemia.hirta",10,"Invasive.Grass",20,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NA
"UpperLimahuli",20160741,"018","2017-08-11",22.186587,-159.580858,"POLBIS-KA-LIM-Z-0103","POLBIS-KA-HUL-A-0005","alive","poor","35","0.8","vegetative","2021-11-19","alive","poor",37,0.6,"vegetative",2,0,0.054054054,0,NA,0,NA,0.25,"Dicranopteris.linearis",70,"Metrosideros.polymorpha",20,"Machaerina.mariscoides",10,NA,NA,NA,NA,20,"SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"UpperLimahuli",20160741,"019","2017-08-11",22.186571,-159.580777,"POLBIS-KA-LIM-Z-0105","POLBIS-KA-HUL-A-0005","alive","moderate","47","0.5","vegetative","2021-11-19","alive","moderate",47,0.6,"vegetative",0,0.1,0,0.166666667,NA,50,100,0.5,"Dicranopteris.linearis",70,"Sadleria.cyatheoides",10,"Syzygium.sandwicense",10,"Clidemia.hirta",10,"Machaerina.angustifolia",10,30,"SE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0
"UpperLimahuli",20160741,"020","2017-08-11",22.186628,-159.580725,"POLBIS-KA-LIM-Z-0106","POLBIS-KA-HUL-A-0005","alive","healthy","34","0.6","vegetative","2021-11-19","alive","moderate",34,0.7,"vegetative",0,0.1,0,0.142857143,NA,40,100,1,"Diplopterygium.pinnatum ",20,"Andropogon.spp",20,"Machaerina.angustifolia",20,"Clidemia.hirta",20,"Dicranopteris.linearis",20,50,"NE",0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UpperLimahuli",20160741,"021","2017-08-11",22.186593,-159.580812,"POLBIS-KA-LIM-Z-0107","POLBIS-KA-HUL-A-0005","alive","poor","37","0.6","vegetative","2021-11-19","alive","moderate",38,0.9,"vegetative",1,0.3,0.026315789,0.333333333,"yellow",0,NA,0.25,"Machaerina.angustifolia",50,"Diplopterygium.pinnatum",50,"Viola.wailenalenae",10,"Clidemia.hirta",10,"Metrosideros.polymorpha",10,20,"SE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"UpperLimahuli",20160753,"094","2018-04-12",22.198603,-159.581922,"POLBIS-KA-LIM-Q-0003","POLBIS-KA-HUL-C-0001","alive","moderate","51","1","vegetative","2021-11-19","alive","moderate",61,1.1,"vegetative",10,0.1,0.163934426,0.090909091,"find GPS, Yellow leaves",50,100,2,"Dicranopteris.linearis",80,"Andropogon.spp",20,"Clidemia.hirta",10,NA,NA,NA,NA,20,"NW",0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
